CustomerSatisfationID,satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
3257,dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1635,1,4,0,3,1,0,1,1,3,1,3,3,4,1,0,0
3258,dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1723,1,4,0,3,3,0,3,3,3,4,5,3,5,3,24,17
3259,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1681,0,0,0,1,3,0,3,3,3,2,5,1,3,3,0,0
3260,dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1575,1,4,0,3,4,0,4,4,3,2,4,1,3,4,0,0
3261,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1255,0,0,0,1,5,2,2,5,1,1,5,4,1,5,0,0
3262,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,264,0,0,0,1,5,1,2,2,2,2,2,2,2,2,20,12
3263,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1166,0,0,0,1,5,5,5,2,2,2,2,5,2,4,0,0
3264,dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,947,1,4,0,3,3,0,3,3,1,3,4,2,3,3,0,0
3265,satisfied,Female,Loyal Customer,30,Personal Travel,Eco,1174,0,0,0,1,5,4,4,4,4,4,4,4,4,3,0,0
3266,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1405,1,4,0,3,5,0,5,5,3,2,4,4,4,5,36,28
3267,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,1529,0,0,0,1,4,3,1,1,1,1,1,3,1,1,16,18
3268,satisfied,Female,Loyal Customer,30,Personal Travel,Eco,1920,0,0,0,1,2,5,5,2,2,2,2,3,2,4,0,0
3269,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco Plus,1094,1,4,0,3,1,0,1,1,4,3,5,5,4,1,28,21
3270,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1848,1,4,0,3,4,0,4,4,4,4,5,3,4,4,71,72
3271,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,225,0,0,0,1,4,4,5,5,5,5,5,3,5,4,4,8
3272,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,234,0,0,0,1,4,5,5,4,4,4,4,3,4,4,0,0
3273,satisfied,Female,Loyal Customer,35,Personal Travel,Eco Plus,1368,0,0,0,1,4,5,5,4,4,4,4,4,4,3,0,3
3274,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1695,0,0,0,1,4,5,4,4,4,4,4,3,4,5,0,0
3275,dissatisfied,Female,Loyal Customer,45,Personal Travel,Eco,1979,1,4,0,3,0,4,5,4,5,4,4,5,4,5,139,146
3276,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1467,0,0,0,1,4,0,4,4,4,4,4,2,1,4,3,7
3277,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1397,1,4,0,3,5,0,5,5,5,2,4,3,5,5,4,1
3278,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1254,1,4,0,3,2,0,1,2,3,5,4,5,5,2,0,0
3279,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1258,1,4,0,3,2,0,4,2,3,2,5,5,5,2,0,0
3280,dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1771,1,4,0,3,2,0,2,2,1,2,2,4,2,2,0,0
3281,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,80,0,0,0,1,1,0,1,1,1,4,4,4,5,1,10,0
3282,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,60,0,0,0,1,1,4,1,1,2,2,2,4,1,1,5,2
3283,dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1111,1,4,0,3,3,0,5,3,3,3,4,4,4,3,10,17
3284,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,116,0,0,0,1,1,0,1,1,5,4,2,5,3,1,0,2
3285,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1261,1,4,0,3,5,0,5,5,2,2,3,5,4,5,0,0
3286,dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,4144,1,4,0,4,0,1,3,5,4,4,5,3,5,3,31,9
3287,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,3020,1,4,0,4,5,0,5,5,5,3,5,4,4,5,71,38
3288,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,2011,0,0,0,1,5,1,4,4,4,4,4,1,4,1,14,8
3289,dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco Plus,2675,1,4,0,4,2,0,2,2,5,2,5,5,4,2,0,1
3290,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,1403,0,0,0,1,4,4,5,1,1,1,1,4,1,5,0,0
3291,dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,2291,1,4,0,4,4,0,3,4,1,5,4,2,3,4,6,7
3292,dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,2218,1,4,0,4,5,0,5,5,5,5,4,5,5,5,0,0
3293,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2284,1,4,0,4,1,0,1,1,3,4,3,1,3,1,0,0
3294,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,1050,0,0,0,1,5,4,5,2,2,2,2,5,2,4,0,0
3295,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,1896,0,0,0,1,5,4,5,4,4,4,4,5,4,4,0,0
3296,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2532,1,4,0,4,5,0,2,5,3,4,4,3,4,5,1,0
3297,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,948,0,0,0,1,5,5,5,3,3,3,3,5,3,3,0,0
3298,dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2549,1,4,0,4,1,0,1,1,4,2,4,3,5,1,6,1
3299,dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,2321,1,4,0,4,4,0,4,4,1,5,4,4,4,4,0,0
3300,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,903,0,0,0,1,4,5,5,1,1,1,1,4,1,5,16,
3301,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1464,0,0,0,1,4,4,4,4,2,4,4,3,2,4,0,0
3302,dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2753,1,4,0,4,0,3,3,3,3,4,5,3,4,3,139,149
3303,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1489,1,4,0,4,5,0,5,5,3,2,5,5,4,5,0,0
3304,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,722,0,0,0,1,2,0,2,2,5,1,1,2,2,2,0,0
3305,dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1494,1,4,0,4,4,0,3,4,2,3,1,2,4,4,0,0
3306,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1797,1,4,0,4,4,0,4,4,3,2,5,4,5,4,0,13
3307,satisfied,Female,Loyal Customer,19,Personal Travel,Eco Plus,1939,0,0,0,1,2,0,2,2,2,1,4,4,4,2,0,2
3308,satisfied,Female,Loyal Customer,30,Personal Travel,Eco Plus,1615,0,0,0,1,2,4,4,1,1,1,1,4,1,3,0,0
3309,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1983,1,4,0,4,2,0,2,2,4,2,3,3,3,2,0,0
3310,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,2186,0,0,0,1,2,5,4,4,4,1,1,4,4,5,13,0
3311,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1756,1,4,0,4,4,0,4,4,4,2,4,3,4,4,17,8
3312,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1894,1,4,0,4,2,0,2,2,4,2,3,3,4,2,0,0
3313,dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,1221,1,4,0,4,5,0,5,5,2,3,3,3,3,5,0,0
3314,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,1117,0,0,0,1,2,4,4,2,2,2,2,4,2,4,68,64
3315,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,1095,1,4,0,4,3,0,3,3,2,3,1,2,5,3,10,0
3316,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2019,1,4,0,4,3,0,3,3,5,2,5,5,4,3,22,49
3317,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1033,1,4,0,4,2,0,2,2,5,1,4,2,4,2,9,5
3318,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1517,1,4,0,4,4,0,4,4,3,5,3,3,4,4,14,18
3319,dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1227,1,4,0,4,5,0,5,5,1,4,4,4,4,5,1,0
3320,dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco Plus,1495,1,4,0,4,2,0,1,2,5,5,5,4,4,2,27,40
3321,dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1302,1,4,0,4,2,0,2,2,3,3,4,2,4,2,2,7
3322,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1810,0,0,0,1,3,4,4,1,1,1,1,5,1,4,0,0
3323,dissatisfied,Male,Loyal Customer,11,Personal Travel,Business,1836,1,4,0,4,2,0,1,2,5,2,4,3,4,2,72,73
3324,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,80,0,0,0,1,2,4,4,3,3,3,3,4,3,3,0,0
3325,satisfied,Female,Loyal Customer,59,Personal Travel,Eco Plus,109,0,0,0,1,5,5,5,5,5,5,5,3,5,5,61,57
3326,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1099,0,0,0,1,4,5,5,1,1,1,1,3,1,3,0,0
3327,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,2751,0,0,0,1,2,5,5,2,2,2,2,4,2,3,0,5
3328,satisfied,Female,Loyal Customer,50,Personal Travel,Business,911,0,0,0,1,2,2,2,2,4,5,3,4,1,2,0,0
3329,dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2346,1,4,0,5,2,0,2,2,4,2,4,5,5,2,1,0
3330,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,671,0,0,0,1,5,4,4,3,3,3,3,5,3,3,7,4
3331,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2248,0,0,0,1,3,4,4,2,2,2,2,4,2,4,22,16
3332,satisfied,Female,Loyal Customer,67,Personal Travel,Eco Plus,260,0,0,0,1,3,5,4,3,3,2,2,5,3,3,0,0
3333,satisfied,Female,Loyal Customer,66,Personal Travel,Eco Plus,268,0,0,0,1,5,2,2,4,4,4,2,1,4,4,18,19
3334,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1621,0,0,0,1,3,0,3,3,4,1,1,3,1,3,18,22
3335,dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1359,1,4,0,5,5,0,5,5,3,5,5,3,5,5,0,0
3336,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,3946,0,0,0,1,1,0,1,1,5,1,5,1,2,1,2,0
3337,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,2753,0,0,0,1,4,0,4,4,4,5,3,1,4,4,0,12
3338,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,2741,0,0,0,1,5,0,4,5,4,5,2,3,5,5,10,0
3339,dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco Plus,4082,1,4,1,1,1,3,3,3,4,4,4,3,4,3,10,0
3340,dissatisfied,Male,Loyal Customer,38,Personal Travel,Business,2642,1,4,1,1,5,3,5,2,2,1,2,4,2,4,40,1
3341,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,3872,0,0,0,1,5,0,5,5,4,1,4,2,4,5,22,21
3342,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,4152,1,4,1,1,4,1,4,4,4,4,4,4,4,4,0,0
3343,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,3600,0,0,0,1,3,0,3,3,2,4,5,3,1,3,0,0
3344,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,3773,1,4,1,1,2,1,2,2,4,3,3,5,4,2,0,0
3345,dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,3670,1,4,1,1,1,1,1,1,3,1,5,1,5,1,1,0
3346,dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,3962,1,4,1,1,1,1,1,4,5,3,5,1,4,1,0,1
3347,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,3840,1,4,1,1,4,1,4,4,4,3,4,2,3,4,0,10
3348,satisfied,Female,Loyal Customer,52,Personal Travel,Eco Plus,2433,0,0,0,1,5,0,5,5,3,1,5,5,4,5,0,0
3349,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,3661,1,4,1,1,1,5,5,1,1,5,2,5,3,5,0,1
3350,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,2438,0,0,0,1,5,0,5,5,1,1,1,5,5,5,0,0
3351,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,2400,0,0,0,1,2,5,5,5,5,5,5,5,5,4,0,0
3352,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,2373,0,0,0,1,5,5,4,5,5,5,3,5,5,4,5,0
3353,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,3820,0,0,0,1,2,4,2,3,3,3,3,1,3,4,0,5
3354,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,3897,1,4,1,1,1,5,5,5,4,4,5,5,5,5,194,185
3355,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,2314,0,0,0,1,4,5,4,3,3,3,3,3,3,3,5,0
3356,satisfied,Female,Loyal Customer,15,Personal Travel,Eco Plus,4141,0,0,0,1,5,4,4,5,5,5,5,3,5,3,19,12
3357,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,3499,0,0,0,1,3,1,3,3,3,3,3,3,3,1,6,8
3358,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,3780,0,0,0,1,3,4,4,4,4,4,4,5,4,5,38,2
3359,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,3127,0,0,0,1,2,4,1,2,2,4,4,2,2,5,0,9
3360,dissatisfied,Female,Loyal Customer,9,Personal Travel,Eco,3966,1,4,1,1,1,2,2,4,5,4,4,2,3,2,144,117
3361,satisfied,Female,Loyal Customer,68,Personal Travel,Eco Plus,2098,0,0,0,1,5,5,5,5,1,2,3,4,5,5,5,0
3362,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,2026,0,0,0,1,4,3,3,4,1,5,5,4,4,4,0,0
3363,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,3529,0,0,0,1,1,3,2,1,1,1,1,4,1,1,0,0
3364,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2885,0,0,0,1,5,5,4,4,4,4,4,3,4,3,0,0
3365,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,1853,0,0,0,1,3,5,4,3,3,3,3,3,3,4,0,0
3366,dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,2638,1,4,1,1,5,1,1,5,5,4,3,3,2,5,0,0
3367,dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco Plus,3007,1,4,1,1,1,1,1,1,4,2,5,4,4,1,39,3
3368,dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,3300,1,4,1,1,1,1,1,1,5,3,4,5,3,1,26,21
3369,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,1668,0,0,0,1,4,0,4,4,2,5,3,2,1,4,22,51
3370,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1652,0,0,0,1,1,0,1,1,3,4,5,3,3,1,0,0
3371,dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2308,1,4,1,1,4,1,2,4,3,5,3,4,5,4,74,60
3372,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,3194,0,0,0,1,5,4,4,2,2,2,2,5,2,4,0,0
3373,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2858,1,4,1,1,4,1,4,4,5,2,5,3,4,4,0,0
3374,satisfied,Female,Loyal Customer,44,Personal Travel,Business,1583,0,0,0,1,1,1,1,1,4,5,4,4,4,1,0,0
3375,dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,2437,1,4,1,1,3,1,3,3,5,5,3,4,4,3,0,5
3376,dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,2610,1,4,1,1,5,1,1,5,5,4,3,5,4,5,5,16
3377,satisfied,Female,Loyal Customer,57,Personal Travel,Eco Plus,1558,0,0,0,1,3,4,5,2,2,5,5,5,2,5,3,2
3378,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,1571,0,0,0,1,5,4,4,1,1,1,1,5,1,4,1,0
3379,dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,2765,1,4,1,1,1,1,1,1,3,3,4,3,4,1,4,2
3380,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2468,1,4,1,1,4,1,1,4,4,2,4,4,4,4,69,85
3381,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,3153,1,4,1,1,1,1,5,5,5,3,5,5,3,5,238,255
3382,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2951,1,4,1,1,3,1,4,3,4,4,4,5,4,3,0,6
3383,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,1481,0,0,0,1,4,4,4,4,4,4,4,4,4,4,2,0
3384,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,3239,1,4,1,1,5,1,5,5,3,3,3,5,4,5,3,0
3385,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2109,1,4,1,1,1,1,1,1,5,3,5,5,5,1,0,0
3386,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,1448,0,0,0,1,3,4,4,3,3,3,3,3,3,5,13,0
3387,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2740,0,0,0,1,2,5,4,2,2,2,1,3,2,4,0,0
3388,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,1404,0,0,0,1,2,5,5,5,5,5,5,5,5,4,0,0
3389,dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,2489,1,4,1,1,3,1,3,3,4,4,5,4,4,3,0,0
3390,dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,2743,1,4,1,1,2,1,2,2,4,5,4,5,4,2,0,0
3391,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,2375,1,4,1,1,5,1,5,5,3,5,4,4,4,5,0,0
3392,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2276,1,4,1,1,1,1,2,1,5,4,4,4,4,1,29,35
3393,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1344,0,0,0,1,5,5,4,1,1,1,1,5,1,4,15,9
3394,dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2769,1,4,1,1,4,1,4,4,3,4,4,5,5,4,0,0
3395,dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,3059,1,4,1,1,4,1,4,4,3,4,4,3,5,4,0,4
3396,dissatisfied,Male,Loyal Customer,36,Personal Travel,Business,1325,1,4,1,1,5,3,5,5,5,1,3,4,5,5,0,20
3397,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,3098,0,0,0,1,3,4,5,5,5,5,5,4,5,5,22,29
3398,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,1286,0,0,0,1,2,4,5,3,3,3,3,5,3,5,0,0
3399,dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,2339,1,4,1,1,1,1,1,1,4,5,4,3,4,1,0,0
3400,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1297,0,0,0,1,2,4,4,5,5,2,2,4,5,4,0,0
3401,dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2753,1,4,1,1,5,1,5,5,3,3,4,4,4,5,0,0
3402,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2031,1,4,1,1,1,1,1,1,4,4,3,5,5,1,0,0
3403,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,3158,0,0,0,2,4,4,4,2,2,2,2,4,2,5,0,0
3404,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2695,0,0,0,2,3,4,4,3,3,3,3,4,3,4,1,0
3405,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,2897,1,4,1,1,2,1,2,2,5,4,1,3,2,2,29,24
3406,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2173,0,0,0,2,2,4,5,5,5,5,5,4,5,5,0,4
3407,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1218,0,0,0,2,1,4,3,5,5,5,5,1,5,5,0,0
3408,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,1201,0,0,0,2,1,2,2,1,1,1,1,5,1,1,58,39
3409,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,1169,0,0,0,2,2,5,2,2,2,2,2,2,2,2,29,25
3410,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2457,0,0,0,2,5,5,4,1,1,1,1,4,1,4,22,15
3411,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,2470,1,4,1,1,5,1,5,5,3,4,4,5,5,5,0,17
3412,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,1138,0,0,0,2,2,4,4,2,2,2,1,3,2,4,28,14
3413,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2405,0,0,0,2,5,5,4,2,2,2,5,4,2,4,39,31
3414,satisfied,Female,Loyal Customer,55,Personal Travel,Eco Plus,1151,0,0,0,2,2,5,5,4,4,4,4,3,4,3,16,30
3415,satisfied,Female,Loyal Customer,37,Personal Travel,Business,1133,0,0,0,2,4,4,5,5,5,3,3,4,5,3,0,0
3416,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,2042,0,0,0,2,4,4,4,5,5,5,5,3,5,4,0,9
3417,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,1155,0,0,0,2,4,5,2,3,3,1,1,4,3,5,49,57
3418,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,1139,0,0,0,2,4,5,4,3,3,3,3,3,3,3,32,15
3419,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2906,0,0,0,2,2,5,5,4,4,4,4,4,4,5,0,0
3420,dissatisfied,Male,Loyal Customer,43,Personal Travel,Business,1137,1,4,1,1,5,4,4,4,4,1,4,5,4,3,3,0
3421,dissatisfied,Female,Loyal Customer,21,Personal Travel,Eco,2957,1,4,1,1,1,5,5,4,3,4,4,5,4,5,238,241
3422,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2778,1,4,1,1,2,1,2,2,5,3,1,1,4,2,0,0
3423,dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,2197,1,4,1,1,4,1,4,4,1,1,1,3,3,4,102,89
3424,dissatisfied,Male,Loyal Customer,32,Personal Travel,Business,2266,1,4,1,1,4,1,4,4,4,3,4,4,4,4,7,0
3425,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2304,0,0,0,2,4,0,4,4,4,4,5,1,2,4,0,0
3426,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,1094,0,0,0,2,1,0,1,1,3,4,3,3,4,1,10,15
3427,dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,2250,1,4,1,1,4,1,4,4,3,3,5,3,4,4,0,6
3428,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2529,1,4,1,1,4,1,4,4,4,5,4,3,5,4,0,0
3429,satisfied,Female,Loyal Customer,17,Personal Travel,Eco Plus,2175,0,0,0,2,5,0,5,5,3,4,1,2,1,5,2,0
3430,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1119,0,0,0,2,4,4,5,1,1,1,1,4,1,5,0,0
3431,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2735,0,0,0,2,3,3,3,3,4,4,3,5,2,3,0,0
3432,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,2126,0,0,0,2,2,3,4,2,2,2,2,4,2,3,0,0
3433,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2760,1,4,1,1,4,1,4,4,4,3,4,5,5,4,42,23
3434,satisfied,Female,Loyal Customer,17,Personal Travel,Business,2587,0,0,0,2,5,4,5,4,4,4,3,3,4,3,0,0
3435,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,1096,0,0,0,2,5,5,5,4,4,3,3,3,4,5,11,0
3436,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2172,0,0,0,2,2,5,5,2,2,2,2,3,2,4,22,23
3437,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco Plus,2735,1,4,1,1,3,1,3,3,5,4,5,5,5,3,24,11
3438,dissatisfied,Male,Loyal Customer,61,Personal Travel,Business,1080,1,4,1,1,5,5,4,3,3,1,3,5,3,3,0,0
3439,satisfied,Female,Loyal Customer,12,Personal Travel,Eco Plus,2414,0,0,0,2,5,3,1,4,4,5,5,2,4,5,0,0
3440,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2553,0,0,0,2,3,3,3,3,4,3,5,5,4,3,4,0
3441,dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2284,1,4,1,1,2,1,2,2,3,2,4,3,5,2,14,9
3442,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,2636,1,4,1,1,5,1,5,5,5,5,5,5,5,5,3,11
3443,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,1053,0,0,0,2,3,4,4,2,2,4,4,4,2,5,14,6
3444,satisfied,Female,Loyal Customer,52,Personal Travel,Eco Plus,1015,0,0,0,2,2,4,5,5,5,5,5,4,5,3,5,0
3445,satisfied,Female,Loyal Customer,60,Personal Travel,Business,1047,0,0,0,2,1,0,1,1,1,3,4,2,3,1,0,0
3446,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,1019,0,0,0,2,2,4,4,3,3,3,3,5,3,4,0,0
3447,dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2617,1,4,1,1,3,1,2,3,3,5,1,3,3,3,0,6
3448,dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1904,1,4,1,1,1,1,1,1,5,5,4,5,5,1,0,0
3449,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,2554,1,4,1,1,5,1,5,5,3,2,4,5,4,5,0,0
3450,satisfied,Female,Loyal Customer,37,Personal Travel,Eco Plus,2674,0,0,0,2,4,1,2,2,2,2,2,4,2,2,116,112
3451,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2460,0,0,0,2,5,5,1,5,1,4,2,2,2,5,48,39
3452,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2631,0,0,0,2,4,3,1,3,3,3,3,2,3,2,0,13
3453,satisfied,Female,Loyal Customer,26,Personal Travel,Business,2560,0,0,0,2,2,2,2,3,3,3,2,5,3,4,33,18
3454,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,1030,0,0,0,2,3,0,3,3,1,2,3,1,2,3,0,0
3455,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,2465,0,0,0,2,5,5,5,3,3,3,3,3,3,5,0,0
3456,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1774,1,4,1,1,4,1,4,4,5,3,4,4,4,4,0,0
3457,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,1001,0,0,0,2,4,4,4,4,3,4,4,4,5,4,27,41
3458,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2180,1,4,1,1,3,1,3,3,4,5,5,3,5,3,13,16
3459,dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,2309,1,4,1,1,5,1,5,5,3,2,4,4,5,5,6,3
